amount,hour_of_day,is_new_recipient,agent_rolling_avg_amount,deviation_from_role_avg,txns_last_5min,counterparty_risk_tier,agent,is_anomaly,calibrated_score
52499.16,10,0,77735.65,-0.6115,0,2,Procurement Agent,0,16.172455387257635
45860.61,16,0,77735.65,-0.7723,0,1,Procurement Agent,0,5.1357157520614205
17237.85,15,0,77735.65,-1.4658,0,2,Procurement Agent,0,20.897989653029537
58301.94,15,0,77735.65,-0.4709,2,2,Procurement Agent,0,28.239277578228727
62056.66,16,0,77735.65,-0.3799,0,1,Procurement Agent,0,4.3359264928997
59711.4,12,0,77735.65,-0.4367,0,1,Procurement Agent,0,1.6348768229095256
126028.46,10,0,77735.65,1.1701,0,1,Procurement Agent,0,5.52703860414897
87706.63,11,0,77735.65,0.2416,2,1,Procurement Agent,0,13.463594098983556
8006.52,12,0,77735.65,-1.6895,0,1,Procurement Agent,0,8.143669571998169
8330.66,11,0,77735.65,-1.6816,0,3,Procurement Agent,0,34.39303308589
85986.85,13,0,77735.65,0.1999,0,1,Procurement Agent,0,1.463019152813716
93740.46,16,0,77735.65,0.3878,0,1,Procurement Agent,0,5.463721646493447
38162.55,13,0,77735.65,-0.9588,2,1,Procurement Agent,0,12.943281520348215
17901.6,13,0,77735.65,-1.4497,3,1,Procurement Agent,0,24.128211804067156
72051.61,13,0,77735.65,-0.1377,1,1,Procurement Agent,0,5.611308941862991
42958.56,13,0,77735.65,-0.8426,2,2,Procurement Agent,0,26.009086904018965
128515.48,10,0,77735.65,1.2304,1,1,Procurement Agent,0,11.273905656793026
12218.53,10,0,77735.65,-1.5874,0,1,Procurement Agent,0,6.947313876324335
94610.59,14,0,77735.65,0.4089,0,1,Procurement Agent,0,3.093065977722742
92056.95,16,0,77735.65,0.347,0,1,Procurement Agent,0,5.118284387699779
26641.42,12,0,77735.65,-1.238,1,3,Procurement Agent,0,35.523705681420736
143914.77,16,0,77735.65,1.6035,0,1,Procurement Agent,0,13.622775669618914
29667.82,15,0,77735.65,-1.1646,0,3,Procurement Agent,0,34.475978510172034
87250.22,15,0,77735.65,0.2305,0,1,Procurement Agent,0,3.6404717679162313
7046.66,11,0,77735.65,-1.7127,0,1,Procurement Agent,0,8.188004712491125
81246.47,10,0,77735.65,0.0851,0,1,Procurement Agent,0,2.338532050520481
117137.1,11,0,77735.65,0.9547,0,1,Procurement Agent,0,3.2963797514763193
139601.31,12,0,77735.65,1.499,0,2,Procurement Agent,0,20.675022467497005
124952.33,11,0,77735.65,1.144,0,1,Procurement Agent,0,4.408928466174078
76651.61,6,0,77735.65,-0.0263,0,2,Procurement Agent,0,21.93451504131606
37550.17,11,0,77735.65,-0.9737,0,1,Procurement Agent,0,2.107979779590974
34456.08,15,1,77735.65,-1.0486,0,2,Procurement Agent,0,37.82830788777981
142177.59,15,0,77735.65,1.5614,1,1,Procurement Agent,0,15.488518050600685
122944.8,11,0,77735.65,1.0954,0,1,Procurement Agent,0,3.798224684750695
43599.41,11,0,77735.65,-0.8271,0,1,Procurement Agent,0,2.650522164343483
113234.24,15,0,77735.65,0.8601,0,1,Procurement Agent,0,5.128965665762597
60400.66,14,0,77735.65,-0.42,0,1,Procurement Agent,0,2.5428959257980166
67539.75,14,0,77735.65,-0.247,0,1,Procurement Agent,0,2.6537468194721803
34957.86,12,0,77735.65,-1.0365,1,2,Procurement Agent,0,19.612565927322677
36257.16,12,0,77735.65,-1.005,0,1,Procurement Agent,0,2.686624783953595
124492.89,10,0,77735.65,1.1329,0,3,Procurement Agent,0,34.24027591096823
110372.67,11,0,77735.65,0.7908,0,1,Procurement Agent,0,2.7208583036191003
32457.66,23,1,77735.65,-1.0971,3,1,Procurement Agent,0,51.13115113698334
31153.63,13,0,77735.65,-1.1286,1,3,Procurement Agent,0,35.63835380383081
119907.21,16,0,77735.65,1.0218,0,1,Procurement Agent,0,7.831212454510894
9172.1,11,0,77735.65,-1.6612,0,1,Procurement Agent,0,7.248844669191435
146538.58,16,0,77735.65,1.667,0,1,Procurement Agent,0,15.079800252422515
39145.42,16,0,77735.65,-0.935,1,1,Procurement Agent,0,10.928948271097505
70391.62,10,0,77735.65,-0.1779,0,1,Procurement Agent,0,2.436987569275173
41006.1,12,0,77735.65,-0.8899,0,1,Procurement Agent,0,3.1363883766326928
89520.95,11,0,77735.65,0.2855,0,1,Procurement Agent,0,1.2767514375525368
98849.16,15,0,77735.65,0.5116,0,1,Procurement Agent,0,4.329568954734442
17432.11,14,0,77735.65,-1.4611,0,2,Procurement Agent,0,19.712483217079402
72987.83,10,0,77735.65,-0.115,0,1,Procurement Agent,0,1.9811452914507144
131359.3,12,0,77735.65,1.2993,3,1,Procurement Agent,0,25.87445003575303
146287.88,16,0,77735.65,1.661,0,1,Procurement Agent,0,15.079800252422515
62645.43,15,0,77735.65,-0.3656,0,1,Procurement Agent,0,3.2922050183722074
35771.56,13,0,77735.65,-1.0168,0,1,Procurement Agent,0,2.1565897950469815
60606.84,16,0,77735.65,-0.415,0,1,Procurement Agent,0,4.156623701459672
66377.19,11,0,77735.65,-0.2752,0,1,Procurement Agent,0,1.1875352622708002
91593.41,16,0,77735.65,0.3358,0,2,Procurement Agent,0,18.436823526020774
15593.06,12,1,77735.65,-1.5057,0,1,Procurement Agent,0,26.396621974608646
85765.0,14,0,77735.65,0.1945,0,1,Procurement Agent,0,2.457268902610421
12556.33,15,0,77735.65,-1.5792,0,1,Procurement Agent,0,8.06483306636272
140004.37,16,1,77735.65,1.5087,0,1,Procurement Agent,0,31.844542621746886
73285.2,10,0,77735.65,-0.1078,0,1,Procurement Agent,0,1.9811452914507144
56373.74,10,0,77735.65,-0.5176,2,1,Procurement Agent,0,13.944764812485111
92924.3,10,0,77735.65,0.368,0,1,Procurement Agent,0,2.5434115789770284
102264.77,15,1,77735.65,0.5943,0,1,Procurement Agent,0,25.580695522830542
121326.03,16,0,77735.65,1.0562,0,1,Procurement Agent,0,8.403749602703092
107887.06,6,0,77735.65,0.7305,0,2,Procurement Agent,0,23.408897087042558
122428.68,12,0,77735.65,1.0829,2,1,Procurement Agent,0,16.23439377871575
5777.34,1,1,77735.65,-1.7435,0,1,Procurement Agent,0,43.89954652894635
78158.59,11,0,77735.65,0.0102,0,1,Procurement Agent,0,1.196104930597286
60235.96,10,0,77735.65,-0.424,3,1,Procurement Agent,0,21.72839153190499
146740.96,12,0,77735.65,1.6719,0,1,Procurement Agent,0,9.757887844553581
102332.99,10,0,77735.65,0.596,0,1,Procurement Agent,0,3.3659635896900353
24174.55,14,0,77735.65,-1.2977,0,2,Procurement Agent,0,18.225956662609587
134372.76,14,0,77735.65,1.3723,0,1,Procurement Agent,0,8.292745491934483
10963.12,15,0,77735.65,-1.6179,0,2,Procurement Agent,0,22.111928651596678
31008.97,16,1,77735.65,-1.1322,2,1,Procurement Agent,0,36.22931371995608
29630.64,12,0,77735.65,-1.1656,0,1,Procurement Agent,0,3.228461200223909
76461.78,16,1,77735.65,-0.0309,0,3,Procurement Agent,0,50.62110619239688
54180.63,10,0,77735.65,-0.5707,0,1,Procurement Agent,0,2.7668653725209102
72872.31,13,0,77735.65,-0.1178,0,1,Procurement Agent,0,1.1160998288921697
17998.96,12,0,77735.65,-1.4474,2,2,Procurement Agent,0,28.77526789421363
107987.06,14,0,77735.65,0.733,0,1,Procurement Agent,0,4.135803273854577
67774.8,13,1,77735.65,-0.2413,1,1,Procurement Agent,0,25.28088244557538
42758.87,16,0,77735.65,-0.8475,1,1,Procurement Agent,0,10.946531158880212
50424.09,0,0,77735.65,-0.6617,0,1,Procurement Agent,0,24.190191105760427
146884.91,12,0,77735.65,1.6754,1,1,Procurement Agent,0,13.990650589481746
77385.54,13,0,77735.65,-0.0085,1,3,Procurement Agent,0,34.75346306833445
146138.87,11,0,77735.65,1.6574,0,1,Procurement Agent,0,9.713984328342928
45745.09,15,0,77735.65,-0.7751,0,1,Procurement Agent,0,3.795630805092054
57285.87,12,1,77735.65,-0.4955,0,1,Procurement Agent,0,21.898542973441526
67362.47,14,0,77735.65,-0.2513,0,1,Procurement Agent,0,2.6537468194721803
135904.94,0,1,77735.65,1.4094,1,1,Procurement Agent,0,48.39350303943765
43166.38,13,0,77735.65,-0.8376,1,1,Procurement Agent,0,7.2953421221770505
125290.43,13,0,77735.65,1.1522,0,1,Procurement Agent,0,4.909250007803944
139373.95,0,0,77735.65,1.4935,2,1,Procurement Agent,0,37.5596032860899
79961.04,14,0,77735.65,0.0539,0,1,Procurement Agent,0,2.397195196660351
68187.43,13,0,77735.65,-0.2313,1,2,Procurement Agent,0,18.3247997287307
28922.65,15,0,77735.65,-1.1827,2,1,Procurement Agent,0,15.425068886572424
111846.04,13,0,77735.65,0.8265,0,1,Procurement Agent,0,2.754867169586739
76234.84,11,0,77735.65,-0.0364,1,3,Procurement Agent,0,35.235695641407524
142757.35,10,0,77735.65,1.5754,0,1,Procurement Agent,0,9.370483671264617
85572.83,16,0,77735.65,0.1899,0,1,Procurement Agent,0,4.658209996653895
138813.66,12,0,77735.65,1.4799,0,1,Procurement Agent,0,7.400571493152053
97314.57,10,0,77735.65,0.4744,0,1,Procurement Agent,0,3.0580928758146775
68798.49,10,0,77735.65,-0.2165,0,1,Procurement Agent,0,2.339052856166912
32393.39,10,0,77735.65,-1.0986,0,1,Procurement Agent,0,3.511723227058283
12912.24,22,1,77735.65,-1.5706,0,2,Procurement Agent,0,52.16037631640903
31555.49,6,0,77735.65,-1.1189,2,1,Procurement Agent,0,23.230023875583573
73185.89,13,0,77735.65,-0.1102,3,1,Procurement Agent,0,21.410250945114107
28715.47,13,0,77735.65,-1.1877,0,1,Procurement Agent,0,2.7723132165757502
72734.26,10,0,77735.65,-0.1212,0,1,Procurement Agent,0,2.0759503010162716
21823.49,12,0,77735.65,-1.3547,0,1,Procurement Agent,0,3.514585105999868
134800.41,15,0,77735.65,1.3826,0,1,Procurement Agent,0,9.763127622346124
76762.06,15,0,77735.65,-0.0236,3,1,Procurement Agent,0,22.88719772827701
69020.35,15,0,77735.65,-0.2112,1,1,Procurement Agent,0,7.478860366822904
148378.69,12,0,77735.65,1.7116,1,1,Procurement Agent,0,14.22680794965705
86323.91,16,0,77735.65,0.2081,0,3,Procurement Agent,0,36.00360098873426
71375.16,11,0,77735.65,-0.1541,3,1,Procurement Agent,0,21.857391785134737
21311.18,6,0,77735.65,-1.3671,3,1,Procurement Agent,0,32.114956703036356
109365.77,10,0,77735.65,0.7664,0,1,Procurement Agent,0,4.046221829847041
26467.79,23,0,77735.65,-1.2422,0,1,Procurement Agent,0,20.939022987871482
55692.62,12,0,77735.65,-0.5341,3,1,Procurement Agent,0,21.771878347733864
34541.39,11,0,77735.65,-1.0466,3,1,Procurement Agent,0,21.826786611711768
46196.89,12,0,77735.65,-0.7642,1,2,Procurement Agent,0,19.22205032325778
126068.28,12,0,77735.65,1.1711,0,1,Procurement Agent,0,5.07903949880183
113740.81,13,0,77735.65,0.8724,0,2,Procurement Agent,0,16.531589884805676
124272.9,14,0,77735.65,1.1276,0,1,Procurement Agent,0,6.0283542894497995
86670.87,14,1,77735.65,0.2165,1,1,Procurement Agent,0,27.160415044744457
101154.96,13,0,77735.65,0.5674,0,2,Procurement Agent,0,15.107113724323574
35797.44,12,0,77735.65,-1.0161,0,2,Procurement Agent,0,16.379253102743252
149710.66,10,0,77735.65,1.7439,0,3,Procurement Agent,0,37.5529587525373
5598.23,13,0,77735.65,-1.7478,0,1,Procurement Agent,0,8.923092338778293
116192.91,13,0,77735.65,0.9318,1,1,Procurement Agent,0,7.948616643339513
31182.48,14,0,77735.65,-1.128,0,1,Procurement Agent,0,3.996487636846069
138459.91,10,0,77735.65,1.4713,1,1,Procurement Agent,0,13.056553028260687
40692.83,16,0,77735.65,-0.8975,0,1,Procurement Agent,0,5.613853549696801
77226.06,16,0,77735.65,-0.0123,0,1,Procurement Agent,0,4.254365441684982
18674.26,10,0,77735.65,-1.431,0,2,Procurement Agent,0,19.32162746947582
52655.38,13,0,77735.65,-0.6077,0,1,Procurement Agent,0,1.692864406949257
46220.78,10,0,77735.65,-0.7636,0,3,Procurement Agent,0,31.91808963556051
147293.5,11,0,77735.65,1.6853,0,1,Procurement Agent,0,9.690203394734997
22688.69,11,0,77735.65,-1.3337,0,2,Procurement Agent,0,18.104340826992583
59165.95,16,1,77735.65,-0.4499,1,1,Procurement Agent,0,28.809548605154735
139726.52,23,0,77735.65,1.502,0,3,Procurement Agent,0,53.13878278931041
20380.14,15,0,77735.65,-1.3897,1,1,Procurement Agent,0,10.637008729084352
51913.06,11,0,77735.65,-0.6257,0,1,Procurement Agent,0,1.7319430789002332
9186.8,12,0,77735.65,-1.6609,0,1,Procurement Agent,0,7.70087232203297
71733.81,11,0,77735.65,-0.1454,0,1,Procurement Agent,0,1.2177004403502667
107617.46,1,0,77735.65,0.724,0,1,Procurement Agent,0,22.81980801007546
74578.99,12,0,77735.65,-0.0765,0,1,Procurement Agent,0,1.3434541037501968
96111.73,12,0,77735.65,0.4452,0,2,Procurement Agent,0,14.646028202492412
44051.17,16,0,77735.65,-0.8162,0,3,Procurement Agent,0,35.27694367290556
100410.91,12,0,77735.65,0.5494,0,1,Procurement Agent,0,2.097166835146247
52766.9,10,0,77735.65,-0.605,0,1,Procurement Agent,0,2.6371069931877766
11357.81,11,0,77735.65,-1.6083,0,2,Procurement Agent,0,19.80859548973053
95242.9,13,0,77735.65,0.4242,1,2,Procurement Agent,0,18.98635424727313
70699.79,10,0,77735.65,-0.1705,1,1,Procurement Agent,0,7.177348446281484
142375.67,14,0,77735.65,1.5662,0,1,Procurement Agent,0,10.260962990109979
149974.06,14,1,77735.65,1.7503,0,1,Procurement Agent,0,29.63237926686233
136497.36,6,0,77735.65,1.4238,0,1,Procurement Agent,0,15.75051772301691
120569.85,10,0,77735.65,1.0378,0,1,Procurement Agent,0,4.669416815321947
23751.43,13,0,77735.65,-1.308,1,1,Procurement Agent,0,7.96493278433128
130175.43,10,0,77735.65,1.2706,1,1,Procurement Agent,0,11.305565639014992
121225.9,15,0,77735.65,1.0537,1,1,Procurement Agent,0,11.36690357885084
46028.33,11,1,77735.65,-0.7682,2,1,Procurement Agent,0,32.10838287965119
120731.31,6,0,77735.65,1.0418,0,1,Procurement Agent,0,13.368770802651165
112851.0,11,0,77735.65,0.8508,3,1,Procurement Agent,0,24.452184523766395
84337.65,11,0,77735.65,0.16,0,1,Procurement Agent,0,1.535085662369362
92332.27,13,0,77735.65,0.3537,0,3,Procurement Agent,0,30.51907111672336
18419.9,12,0,77735.65,-1.4372,0,1,Procurement Agent,0,4.281507047770683
41998.77,14,0,77735.65,-0.8659,0,1,Procurement Agent,0,3.7759233381236323
39811.62,12,0,77735.65,-0.9189,0,1,Procurement Agent,0,3.1219062873847014
116777.24,10,0,77735.65,0.9459,0,1,Procurement Agent,0,4.124655381424869
62843.0,23,0,77735.65,-0.3608,0,1,Procurement Agent,0,19.895588045839485
7974.25,11,0,77735.65,-1.6903,0,1,Procurement Agent,0,7.6895073126760805
35192.3,15,0,77735.65,-1.0308,0,1,Procurement Agent,0,4.018426440615352
61332.92,16,0,77735.65,-0.3974,0,1,Procurement Agent,0,4.265728536324797
63347.45,0,0,77735.65,-0.3486,0,1,Procurement Agent,0,23.11123580145812
98839.36,10,0,77735.65,0.5113,2,1,Procurement Agent,0,15.142902403765602
143392.71,12,0,77735.65,1.5908,0,1,Procurement Agent,0,8.531455999450833
27349.53,16,0,77735.65,-1.2208,0,1,Procurement Agent,0,6.486514234375251
48289.27,13,0,77735.65,-0.7135,0,1,Procurement Agent,0,1.9045647308898461
121159.56,12,0,77735.65,1.0521,0,1,Procurement Agent,0,4.118503176016786
111703.95,11,0,77735.65,0.823,0,2,Procurement Agent,0,16.531231406859582
138646.47,12,0,77735.65,1.4758,0,1,Procurement Agent,0,7.432196138301295
136041.47,11,0,77735.65,1.4127,0,1,Procurement Agent,0,7.442483536740452
92509.47,14,1,77735.65,0.358,0,1,Procurement Agent,0,22.913855021428443
57061.42,10,0,77735.65,-0.5009,0,1,Procurement Agent,0,2.513537254395737
18936.17,15,0,77735.65,-1.4247,0,1,Procurement Agent,0,5.955703343424645
58281.24,12,0,77735.65,-0.4714,0,1,Procurement Agent,0,1.6806278656475104
33981.33,13,0,77735.65,-1.0601,0,1,Procurement Agent,0,2.200039207705906
69589.15,15,0,77735.65,-0.1974,1,3,Procurement Agent,0,38.13747834886762
61272.98,16,0,77735.65,-0.3989,0,1,Procurement Agent,0,4.217688138629461
43929.51,13,0,77735.65,-0.8191,0,1,Procurement Agent,0,2.606273184994523
92049.41,12,0,77735.65,0.3468,0,1,Procurement Agent,0,1.8591977901659673
18082.24,12,0,77735.65,-1.4454,1,1,Procurement Agent,0,8.950714007954986
66267.77,14,0,77735.65,-0.2779,0,1,Procurement Agent,0,2.513856858913688
58394.22,14,0,77735.65,-0.4686,0,1,Procurement Agent,0,2.6390126983851903
32021.6,16,0,77735.65,-1.1076,0,1,Procurement Agent,0,6.220961473565689
96449.51,11,0,77735.65,0.4534,0,1,Procurement Agent,0,1.455196341081444
18477.38,6,0,77735.65,-1.4358,0,1,Procurement Agent,0,13.525490179264333
79434.51,10,0,77735.65,0.0412,0,1,Procurement Agent,0,2.3025047276617583
146124.41,12,0,77735.65,1.657,2,2,Procurement Agent,0,31.32518772136872
103083.8,14,0,77735.65,0.6142,0,1,Procurement Agent,0,3.584905115170822
98903.54,12,0,77735.65,0.5129,0,1,Procurement Agent,0,2.371606739948251
108477.15,6,0,77735.65,0.7448,0,1,Procurement Agent,0,12.454206833797365
139946.8,13,0,77735.65,1.5073,0,1,Procurement Agent,0,7.836413761900696
81455.41,14,0,77735.65,0.0901,2,1,Procurement Agent,0,12.97667397106238
98847.68,13,1,77735.65,0.5115,0,1,Procurement Agent,0,22.801712199740575
17175.66,10,1,77735.65,-1.4673,0,2,Procurement Agent,0,38.04245994758787
72891.78,12,0,77735.65,-0.1174,0,1,Procurement Agent,0,1.4224741224112214
16481.55,13,0,77735.65,-1.4841,0,1,Procurement Agent,0,4.718393989781311
121223.98,16,0,77735.65,1.0537,2,2,Procurement Agent,0,32.83381034161669
48557.02,10,1,77735.65,-0.707,0,1,Procurement Agent,0,25.03301106401713
147707.0,12,0,77735.65,1.6954,1,1,Procurement Agent,0,14.22680794965705
104225.52,15,0,77735.65,0.6418,0,2,Procurement Agent,0,18.200407859572177
48559.25,15,0,77735.65,-0.7069,0,1,Procurement Agent,0,3.628901938536877
41054.76,12,1,77735.65,-0.8888,0,1,Procurement Agent,0,24.29141930918557
67021.11,12,0,77735.65,-0.2596,2,1,Procurement Agent,0,12.489220041897642
87437.67,12,0,77735.65,0.2351,1,2,Procurement Agent,0,19.088239960732057
84894.18,13,0,77735.65,0.1734,0,1,Procurement Agent,0,1.5886033813024225
138008.79,13,0,77735.65,1.4604,3,1,Procurement Agent,0,26.493129427671956
79445.11,11,1,77735.65,0.0414,1,1,Procurement Agent,0,25.865567032526737
79044.48,16,0,77735.65,0.0317,0,1,Procurement Agent,0,4.306439466070144
64887.81,10,1,77735.65,-0.3113,0,1,Procurement Agent,0,23.918680343516275
72375.19,13,0,77735.65,-0.1299,0,1,Procurement Agent,0,1.1160998288921697
109444.95,14,0,77735.65,0.7683,0,1,Procurement Agent,0,4.3088157617475975
122859.59,15,0,77735.65,1.0933,0,1,Procurement Agent,0,6.6414363391497755
56541.36,11,0,77735.65,-0.5135,0,1,Procurement Agent,0,1.182925576583338
89907.34,11,0,77735.65,0.2949,0,1,Procurement Agent,0,1.332827958545757
116453.78,12,0,77735.65,0.9381,0,1,Procurement Agent,0,3.1898500223922266
7358.96,10,0,77735.65,-1.7052,0,2,Procurement Agent,0,21.664677260421517
112374.84,10,0,77735.65,0.8393,0,1,Procurement Agent,0,3.8178189063758583
72117.45,14,1,77735.65,-0.1361,0,1,Procurement Agent,0,22.22128119541039
118995.68,14,0,77735.65,0.9997,0,1,Procurement Agent,0,4.93103968213272
127221.92,22,0,77735.65,1.199,0,1,Procurement Agent,0,22.267871004981863
11562.51,14,0,77735.65,-1.6033,0,1,Procurement Agent,0,7.961002052672472
65356.48,10,0,77735.65,-0.2999,2,1,Procurement Agent,0,13.536634078459064
107134.89,0,0,77735.65,0.7123,0,1,Procurement Agent,0,24.92551170239946
50522.22,14,0,77735.65,-0.6594,0,1,Procurement Agent,0,2.8696665090893636
109993.73,16,0,77735.65,0.7816,0,1,Procurement Agent,0,6.459146863447163
114816.37,12,0,77735.65,0.8984,1,1,Procurement Agent,0,8.03254308018767
70242.45,1,0,77735.65,-0.1816,1,1,Procurement Agent,0,26.819748744842187
122135.94,15,0,77735.65,1.0758,0,1,Procurement Agent,0,6.6414363391497755
54493.49,13,0,77735.65,-0.5631,0,1,Procurement Agent,0,1.6162359753942757
138126.23,11,0,77735.65,1.4632,2,1,Procurement Agent,0,18.67595600957983
122450.87,10,0,77735.65,1.0834,3,1,Procurement Agent,0,25.17857347301312
35604.91,11,0,77735.65,-1.0208,0,1,Procurement Agent,0,2.207309574203997
16341.98,12,0,77735.65,-1.4875,0,1,Procurement Agent,0,4.7289289076812295
147417.0,10,1,77735.65,1.6883,1,1,Procurement Agent,0,34.566442892777346
42601.06,12,0,77735.65,-0.8513,0,1,Procurement Agent,0,3.05738029608007
102644.27,10,0,77735.65,0.6035,0,1,Procurement Agent,0,3.3659635896900353
67900.84,15,0,77735.65,-0.2383,2,1,Procurement Agent,0,14.287902618422699
7597.71,15,0,77735.65,-1.6994,0,1,Procurement Agent,0,10.320442074333014
62265.41,11,0,77735.65,-0.3748,0,1,Procurement Agent,0,1.2108456999368578
6929.17,15,0,77735.65,-1.7156,0,1,Procurement Agent,0,10.932791817704269
100091.14,13,0,77735.65,0.5417,3,2,Procurement Agent,0,33.17488342013204
71723.64,13,0,77735.65,-0.1457,1,1,Procurement Agent,0,5.7572464995844115
63738.28,12,0,77735.65,-0.3391,0,1,Procurement Agent,0,1.2813110555247254
100368.98,12,0,77735.65,0.5484,0,1,Procurement Agent,0,2.097166835146247
112915.79,10,0,77735.65,0.8524,0,3,Procurement Agent,0,33.45975001574689
110257.15,12,0,77735.65,0.788,0,2,Procurement Agent,0,16.247587036807086
48906.0,15,0,77735.65,-0.6985,3,1,Procurement Agent,0,24.03157838129628
122904.21,12,0,77735.65,1.0944,0,1,Procurement Agent,0,4.136028591595409
94428.0,11,0,77735.65,0.4044,0,1,Procurement Agent,0,1.8995706391189526
105146.03,13,0,77735.65,0.6641,1,1,Procurement Agent,0,7.525232552177819
144655.53,12,0,77735.65,1.6214,0,3,Procurement Agent,0,37.07202025305195
102889.83,10,0,77735.65,0.6095,0,1,Procurement Agent,0,3.3659635896900353
121672.91,10,0,77735.65,1.0646,0,2,Procurement Agent,0,18.280905700054916
17707.09,15,0,77735.65,-1.4544,0,3,Procurement Agent,0,36.64182778424867
24591.52,12,0,77735.65,-1.2876,0,1,Procurement Agent,0,3.291118419058059
32666.3,12,0,77735.65,-1.092,0,1,Procurement Agent,0,2.5998572937987685
123315.39,13,0,77735.65,1.1044,0,1,Procurement Agent,0,4.519340283017915
105924.7,15,0,77735.65,0.683,0,1,Procurement Agent,0,5.034082389096328
32292.06,10,0,77735.65,-1.1011,0,1,Procurement Agent,0,3.511723227058283
8888.22,15,0,77735.65,-1.6681,0,1,Procurement Agent,0,9.743609234568051
74761.99,13,1,77735.65,-0.072,0,3,Procurement Agent,0,45.391593222001845
26047.36,16,0,77735.65,-1.2524,2,1,Procurement Agent,0,17.987223572745904
40058.13,12,0,77735.65,-0.9129,0,1,Procurement Agent,0,3.074899656598551
